E81,King's Indian Defense: Steiner Attack,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f3 O-O Bc1g5
E81,"King's Indian Defense: Sämisch Variation, Bobotsov-Korchnoi-Petrosian Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f3 O-O Ng1e2
E76,King's Indian Defense: Four Pawns Attack,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4
E76,"King's Indian Defense: Four Pawns Attack, Modern Defense",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 Nb8a6
E77,King's Indian Defense: Six Pawns Attack,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Bf1e2 Pc7c5 Pd4d5 Pe7e6 Pd5xe6 Pf7xe6 Pg2g4 Nb8c6 Ph2h4
E78,"King's Indian Defense: Four Pawns Attack, Fluid Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Ng1f3 Pc7c5 Bf1e2
E79,"King's Indian Defense: Four Pawns Attack, Exchange Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Ng1f3 Pc7c5 Bf1e2 Pc5xd4 Nf3xd4 Nb8c6 Bc1e3
E76,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Ng1f3 Pc7c5 Pd4d5
E77,"King's Indian Defense: Four Pawns Attack, Normal Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Ng1f3 Pc7c5 Pd4d5 Pe7e6 Bf1e2
A69,"Benoni Defense: Four Pawns Attack, Main Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Ng1f3 Pc7c5 Pd4d5 Pe7e6 Bf1e2 Pe6xd5 Pc4xd5 Rf8e8
E77,"King's Indian Defense: Four Pawns Attack, Florentine Gambit",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pf2f4 O-O Ng1f3 Pc7c5 Pd4d5 Pe7e6 Bf1e2 Pe6xd5 Pe4e5
E72,"King's Indian Defense: Normal Variation, Deferred Fianchetto",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pg2g3
E72,King's Indian Defense: Pomar System,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Pg2g3 O-O Bf1g2 Pe7e5 Ng1e2
E71,King's Indian Defense: Makogonov Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Bf8g7 Pe2e4 Pd7d6 Ph2h3
D80,GrÃ¼nfeld Defense,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5
D82,GrÃ¼nfeld Defense: Brinckmann Attack,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1f4
D83,"GrÃ¼nfeld Defense: Brinckmann Attack, GrÃ¼nfeld Gambit",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1f4 Bf8g7 Pe2e3 O-O
D84,"GrÃ¼nfeld Defense: Brinckmann Attack, GrÃ¼nfeld Gambit Accepted",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1f4 Bf8g7 Pe2e3 O-O Pc4xd5 Nf6xd5 Nc3xd5 Qd8xd5 Bf4xc7
D83,"GrÃ¼nfeld Defense: Brinckmann Attack, GrÃ¼nfeld Gambit, Capablanca Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1f4 Bf8g7 Pe2e3 O-O Ra1c1
D83,"GrÃ¼nfeld Defense: Brinckmann Attack, GrÃ¼nfeld Gambit, Botvinnik Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1f4 Bf8g7 Pe2e3 O-O Ra1c1 Pc7c5 Pd4xc5 Bc8e6
D83,"GrÃ¼nfeld Defense: Brinckmann Attack, Reshevsky Gambit",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1f4 Bf8g7 Ra1c1 O-O Pe2e3 Pc7c5 Pd4xc5 Qd8a5
D80,GrÃ¼nfeld Defense: Stockholm Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1g5
D80,GrÃ¼nfeld Defense: Lundin Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Bc1g5 Nf6e4 Nc3xe4 Pd5xe4 Qd1d2 Pc7c5
D90,GrÃ¼nfeld Defense: Three Knights Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3
D90,GrÃ¼nfeld Defense: Three Knights Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7
D92,"GrÃ¼nfeld Defense: Three Knights Variation, Hungarian Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Bc1f4
D93,"GrÃ¼nfeld Defense: Three Knights Variation, Hungarian Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Bc1f4 O-O Pe2e3
D91,"GrÃ¼nfeld Defense: Three Knights Variation, Petrosian System",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Bc1g5
D94,"GrÃ¼nfeld Defense: Three Knights Variation, Burille Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Pe2e3
D94,GrÃ¼nfeld Defense: Opocensky Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Pe2e3 O-O Bc1d2
D94,"GrÃ¼nfeld Defense: Three Knights Variation, Paris Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Pe2e3 O-O Bf1d3
D94,GrÃ¼nfeld Defense: Makogonov Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Pe2e3 O-O Pb2b4
D95,"GrÃ¼nfeld Defense: Three Knights Variation, Vienna Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Pe2e3 O-O Qd1b3
D95,GrÃ¼nfeld Defense: Botvinnik Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Pe2e3 O-O Qd1b3 Pe7e6
D90,GrÃ¼nfeld Defense: Flohr Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1a4
D96,GrÃ¼nfeld Defense: Russian Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3
D97,GrÃ¼nfeld Defense: Russian Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4
D98,"GrÃ¼nfeld Defense: Russian Variation, Smyslov Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Bc8g4
D98,"GrÃ¼nfeld Defense: Russian Variation, Keres Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Bc8g4 Bc1e3 Nf6d7 Bf1e2 Nd7b6 Qc4d3 Nb8c6 O-O-O
D99,"GrÃ¼nfeld Defense: Russian Variation, Smyslov Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Bc8g4 Bc1e3 Nf6d7 Qc4b3
D99,"GrÃ¼nfeld Defense: Russian Variation, Yugoslav Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Bc8g4 Bc1e3 Nf6d7 Qc4b3 Pc7c5
D97,"GrÃ¼nfeld Defense: Russian Variation, Prins Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Nb8a6
D97,"GrÃ¼nfeld Defense: Russian Variation, Byrne Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Nb8c6
D97,"GrÃ¼nfeld Defense: Russian Variation, Hungarian Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Pa7a6
D97,"GrÃ¼nfeld Defense: Russian Variation, Levenfish Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Pb7b6
D97,"GrÃ¼nfeld Defense: Russian Variation, Szabo Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ng1f3 Bf8g7 Qd1b3 Pd5xc4 Qb3xc4 O-O Pe2e4 Pc7c6
D85,GrÃ¼nfeld Defense: Exchange Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5
D85,"GrÃ¼nfeld Defense: Exchange Variation, Nadanian Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Nc3a4
D86,"GrÃ¼nfeld Defense: Exchange Variation, Classical Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4
D86,"GrÃ¼nfeld Defense: Exchange Variation, Simagin's Improved Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 O-O Ng1e2 Nb8c6
D86,"GrÃ¼nfeld Defense: Exchange Variation, Simagin's Lesser Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 O-O Ng1e2 Pb7b6
D86,"GrÃ¼nfeld Defense: Exchange Variation, Larsen Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 O-O Ng1e2 Qd8d7
D86,"GrÃ¼nfeld Defense: Exchange Variation, Larsen Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 O-O Ng1e2 Qd8d7 O-O Pb7b6
D89,"GrÃ¼nfeld Defense: Exchange Variation, Spassky Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 Pc7c5 Ng1e2 Nb8c6 Bc1e3 O-O O-O Bc8g4 Pf2f3 Nc6a5 Bc4d3 Pc5xd4 Pc3xd4 Bg4e6
D87,"GrÃ¼nfeld Defense: Exchange Variation, Seville Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 Pc7c5 Ng1e2 Nb8c6 Bc1e3 O-O O-O Bc8g4 Pf2f3 Nc6a5 Bc4xf7
D88,"GrÃ¼nfeld Defense: Exchange Variation, Spassky Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 Pc7c5 Ng1e2 Nb8c6 Bc1e3 O-O O-O Pc5xd4 Pc3xd4
D87,"GrÃ¼nfeld Defense: Exchange Variation, Spassky Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 Pc7c5 Ng1e2 O-O
D89,"GrÃ¼nfeld Defense: Exchange Variation, Sokolsky Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Bf1c4 Pc7c5 Ng1e2 O-O O-O Nb8c6 Bc1e3 Bc8g4 Pf2f3 Nc6a5 Bc4d3 Pc5xd4 Pc3xd4 Bg4e6 Pd4d5
D85,"GrÃ¼nfeld Defense: Exchange Variation, Modern Exchange Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Ng1f3
D85,"GrÃ¼nfeld Defense: Exchange Variation, Modern Exchange Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Ng1f3 Pc7c5
D85,"GrÃ¼nfeld Defense: Exchange Variation, Modern Exchange Variation, Pawn Grab Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pc4xd5 Nf6xd5 Pe2e4 Nd5xc3 Pb2xc3 Bf8g7 Ng1f3 Pc7c5 Ra1b1 O-O Bf1e2 Nb8c6 Pd4d5 Bg7xc3
D95,GrÃ¼nfeld Defense: Pachman Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pe2e3 Bf8g7 Qd1b3 Pd5xc4 Bf1xc4 O-O Ng1f3 Nb8d7 Nf3g5
D80,GrÃ¼nfeld Defense: Lutikov Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pf2f3
D80,"GrÃ¼nfeld Defense: Lutikov Variation, Murrey Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pf2f3 Pc7c5 Pc4xd5 Nf6xd5 Nc3a4
D80,GrÃ¼nfeld Defense: Gibbon Gambit,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Pg2g4
D80,GrÃ¼nfeld Defense: Zaitsev Gambit,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Ph2h4
D81,"GrÃ¼nfeld Defense: Russian Variation, Accelerated Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Nb1c3 Pd7d5 Qd1b3
E60,King's Indian Defense: Santasiere Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pb2b4
D78,"Neo-GrÃ¼nfeld Defense: Classical Variation, Original Defense",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pc7c6 O-O Pd7d5
D79,Neo-GrÃ¼nfeld Defense: Ultra-Delayed Exchange Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pc7c6 O-O Pd7d5 Pc4xd5 Pc6xd5
D74,Neo-GrÃ¼nfeld Defense: Delayed Exchange Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d5 Pc4xd5 Nf6xd5 O-O
D76,Neo-GrÃ¼nfeld Defense: Delayed Exchange Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d5 Pc4xd5 Nf6xd5 O-O Nd5b6
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8c6 Nb1c3 Pa7a6
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Blockade Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8c6 Nb1c3 Pa7a6 Pd4d5 Nc6a5 Nf3d2 Pc7c5 Qd1c2 Pe7e5
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Donner Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8c6 Nb1c3 Pa7a6 Pd4d5 Nc6a5 Nf3d2 Pc7c5 Qd1c2 Ra8b8 Pb2b3 Pb7b5 Bc1b2 Pb5xc4 Pb3xc4 Bg7h6
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Korchnoi Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8c6 Nb1c3 Pa7a6 Ph2h3 Ra8b8 Bc1e3 Pb7b5 Nf3d2
E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8c6 Nb1c3 Pe7e5
E67,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8d7 Nb1c3 Pe7e5
E68,"King's Indian Defense: Fianchetto Variation, Classical Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8d7 Nb1c3 Pe7e5 Pe2e4
E69,"King's Indian Defense: Fianchetto Variation, Classical Main Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Nb8d7 Nb1c3 Pe7e5 Pe2e4 Pc7c6 Ph2h3
E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Pc7c5 Nb1c3
E66,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Pc7c5 Nb1c3 Nb8c6 Pd4d5
E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Pc7c5 Nb1c3 Nb8c6 Pd4xc5 Pd6xc5
E62,"King's Indian Defense: Fianchetto Variation, Kavalek Defense",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 O-O Bf1g2 Pd7d6 O-O Pc7c6 Nb1c3 Qd8a5
E64,"King's Indian Defense: Fianchetto Variation, Pterodactyl Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 Pc7c5 Bf1g2 Qd8a5
E64,"King's Indian Defense: Fianchetto Variation, Hungarian Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 Pd7d6 Bf1g2 O-O O-O Nb8d7 Nb1c3 Pa7a6
E64,"King's Indian Defense: Fianchetto Variation, Double Fianchetto Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 Pd7d6 Bf1g2 O-O O-O Nb8d7 Nb1c3 Pe7e5 Pb2b3
E64,"King's Indian Defense: Fianchetto Variation, Yugoslav System",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Bf8g7 Pg2g3 Pd7d6 Bf1g2 O-O O-O Pc7c5
D70,Neo-GrÃ¼nfeld Defense: with Nf3,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ng1f3 Pd7d5
E60,"Indian Defense: Anti-Grünfeld, Advance Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pd4d5
E60,"Indian Defense: Anti-Grünfeld, Adorjan Gambit",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pd4d5 Pb7b5
E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pf2f3
D70,Neo-GrÃ¼nfeld Defense: Goglidze Attack,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pf2f3 Pd7d5
E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation, Leko Gambit",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pf2f3 Pe7e5
E60,"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3
E60,"Indian Defense: King's Indian Variation, Fianchetto Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2
E62,"King's Indian Defense: Fianchetto Variation, Karlsbad Variation",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2 O-O Nb1c3 Pd7d6 Ng1f3 Nb8c6
E62,"King's Indian Defense: Fianchetto Variation, Lesser Simagin (Spassky)",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2 O-O Nb1c3 Pd7d6 Ng1f3 Nb8c6 O-O Bc8f5
E67,"King's Indian Defense: Fianchetto Variation, Debrecen Defense",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2 O-O Nb1c3 Pd7d6 Ng1f3 Nb8d7
E64,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Rare Line",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2 O-O Nb1c3 Pd7d6 Ng1f3 Pc7c5
E60,Grünfeld Defense: Counterthrust Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2 Pd7d5
D71,Neo-GrÃ¼nfeld Defense: Exchange Variation,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Bf8g7 Bf1g2 Pd7d5 Pc4xd5 Nf6xd5
D70,Neo-GrÃ¼nfeld Defense: with g3,Pd2d4 Ng8f6 Pc2c4 Pg7g6 Pg2g3 Pd7d5
E60,"Indian Defense: Anti-Grünfeld, Basman-Williams Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Ph2h4
E60,"Queen's Pawn, Mengarini Attack",Pd2d4 Ng8f6 Pc2c4 Pg7g6 Qd1c2
A45,Indian Defense: Pawn Push Variation,Pd2d4 Ng8f6 Pd4d5
A45,Indian Defense: Omega Gambit,Pd2d4 Ng8f6 Pe2e4
A45,"Indian Defense: Omega Gambit, Arafat Gambit",Pd2d4 Ng8f6 Pe2e4 Nf6xe4 Bf1d3 Ne4f6 Bc1g5
A45,Paleface Attack,Pd2d4 Ng8f6 Pf2f3
A45,"Queen's Pawn Game: Veresov, Richter Attack",Pd2d4 Ng8f6 Pf2f3 Pd7d5 Nb1c3
A45,"Indian Defense: Paleface Attack, Blackmar-Diemer Gambit Deferred",Pd2d4 Ng8f6 Pf2f3 Pd7d5 Pe2e4
A45,"Indian Defense: Gedult Attack, Gedult Attack",Pd2d4 Ng8f6 Pf2f3 Pd7d5 Pg2g4
A45,Canard Opening,Pd2d4 Ng8f6 Pf2f4
A45,Indian Defense: Tartakower Attack,Pd2d4 Ng8f6 Pg2g3
A45,Indian Defense: Gibbins-Weidenhagen Gambit,Pd2d4 Ng8f6 Pg2g4
A45,Indian Defense: Gibbins-Weidenhagen Gambit Accepted,Pd2d4 Ng8f6 Pg2g4 Nf6xg4
A45,"Indian Defense: Gibbins-Weidenhagen Gambit, Stummer Gambit",Pd2d4 Ng8f6 Pg2g4 Nf6xg4 Pe2e4 Pd7d6 Bf1e2 Ng4f6 Nb1c3
A45,"Indian Defense: Gibbins-Weidenhagen Gambit, Maltese Falcon",Pd2d4 Ng8f6 Pg2g4 Nf6xg4 Pf2f3 Ng4f6 Pe2e4
A45,"Indian Defense: Gibbins-Weidenhagen Gambit, Oshima Defense",Pd2d4 Ng8f6 Pg2g4 Pe7e5
A40,Polish Defense,Pd2d4 Pb7b5
A40,Polish Defense: Spassky Gambit Accepted,Pd2d4 Pb7b5 Pe2e4 Bc8b7 Bf1xb5
A40,English Defense,Pd2d4 Pb7b6
A40,English Defense: Eastbourne Gambit,Pd2d4 Pb7b6 Pc2c4 Bc8b7 Nb1c3 Pe7e5
A43,Benoni Defense: Old Benoni,Pd2d4 Pc7c5
A43,Benoni Defense: Zilbermints-Benoni Gambit,Pd2d4 Pc7c5 Ng1f3 Pc5xd4 Pb2b4
A43,"Benoni Defense: Zilbermints-Benoni Gambit, Tamarkin Countergambit",Pd2d4 Pc7c5 Ng1f3 Pc5xd4 Pb2b4 Pe7e5
A43,Benoni Defense: Zilbermints-Benoni Gambit,Pd2d4 Pc7c5 Pb2b4
A43,Queen's Pawn Game: Liedmann Gambit,Pd2d4 Pc7c5 Pc2c4 Pc5xd4 Pe2e3
A43,Benoni Defense: Old Benoni,Pd2d4 Pc7c5 Pd4d5
A43,Benoni Defense: Snail Variation,Pd2d4 Pc7c5 Pd4d5 Nb8a6
A43,Benoni Defense: Benoni-Indian Defense,Pd2d4 Pc7c5 Pd4d5 Ng8f6
A43,Benoni Defense: Woozle,Pd2d4 Pc7c5 Pd4d5 Ng8f6 Nb1c3 Qd8a5
A43,Benoni Defense: Old Benoni,Pd2d4 Pc7c5 Pd4d5 Pd7d6
A43,"Benoni Defense: Old Benoni, Schmid Variation",Pd2d4 Pc7c5 Pd4d5 Pd7d6 Nb1c3 Pg7g6
A44,Benoni Defense: Old Benoni,Pd2d4 Pc7c5 Pd4d5 Pe7e5
